order_id,city,courier_id,origin_lat,origin_lng,dest_lat,dest_lng,order_time,delivery_time,healthcare_product
TECH-ORD-0959,Mumbai,C003,17.111758,85.060915,17.114023,85.06495,2024-06-01 08:35:00,2024-06-01 09:05:00,First Aid Kit
TECH-ORD-0960,Delhi,C005,22.150779,78.478138,22.153522,78.48676,2024-06-02 07:53:00,2024-06-02 08:27:00,BP Monitor
TECH-ORD-0961,Mumbai,C001,25.550206,75.914353,25.55236,75.921604,2024-06-02 17:53:00,2024-06-02 18:04:00,Glucose Meter
TECH-ORD-0962,Mumbai,C008,28.191454,74.385018,28.195686,74.388957,2024-06-02 09:01:00,2024-06-02 09:35:00,BP Monitor
TECH-ORD-0963,Hyderabad,C005,15.943435,72.937732,15.951441,72.938963,2024-06-02 16:53:00,2024-06-02 17:06:00,Face Mask
TECH-ORD-0964,Ahmedabad,C004,18.356142,75.074964,18.357685,75.081355,2024-06-01 12:11:00,2024-06-01 12:49:00,Inhaler
TECH-ORD-0965,Mumbai,C014,19.402669,81.886521,19.411409,81.892301,2024-06-01 15:18:00,2024-06-01 15:49:00,Thermometer
TECH-ORD-0966,Pune,C009,27.944786,75.02435,27.945854,75.031661,2024-06-02 03:29:00,2024-06-02 03:41:00,BP Monitor
TECH-ORD-0967,Chennai,C002,14.528213,82.294692,14.533681,82.30392,2024-06-03 03:40:00,2024-06-03 04:18:00,Vitamins
TECH-ORD-0968,Pune,C014,26.958587,77.40018,26.96568,77.410162,2024-06-02 09:23:00,2024-06-02 09:51:00,Glucose Meter
TECH-ORD-0969,Ahmedabad,C006,27.828308,76.488109,27.836599,76.493264,2024-06-01 08:11:00,2024-06-01 08:28:00,BP Monitor
TECH-ORD-0970,Bangalore,C018,13.467927,74.376755,13.470792,74.38501,2024-06-02 12:09:00,2024-06-02 12:54:00,First Aid Kit
TECH-ORD-0971,Chennai,C004,19.787942,76.890883,19.792756,76.892266,2024-06-01 08:53:00,2024-06-01 09:36:00,Sanitizer
TECH-ORD-0972,Mumbai,C012,19.744341,74.859697,19.754109,74.867036,2024-06-02 15:38:00,2024-06-02 15:53:00,Sanitizer
TECH-ORD-0973,Chennai,C017,13.18263,79.701353,13.185693,79.70307,2024-06-01 11:15:00,2024-06-01 11:43:00,Vitamins
TECH-ORD-0974,Pune,C017,27.946968,80.321339,27.948996,80.324108,2024-06-01 09:11:00,2024-06-01 09:48:00,Thermometer
TECH-ORD-0975,Delhi,C012,21.110512,80.895663,21.115377,80.898947,2024-06-01 10:01:00,2024-06-01 10:24:00,BP Monitor
TECH-ORD-0976,Mumbai,C018,12.591981,75.670984,12.594785,75.675607,2024-06-02 14:00:00,2024-06-02 14:26:00,Inhaler
TECH-ORD-0977,Ahmedabad,C013,19.573368,74.859007,19.576533,74.861251,2024-06-02 16:25:00,2024-06-02 16:36:00,Vitamins
TECH-ORD-0978,Bangalore,C002,28.371641,78.903663,28.375614,78.909967,2024-06-01 12:37:00,2024-06-01 12:54:00,Vitamins
TECH-ORD-0979,Bangalore,C015,22.026418,83.092977,22.027595,83.099873,2024-06-02 23:58:00,2024-06-03 00:23:00,First Aid Kit
TECH-ORD-0980,Jaipur,C018,13.60585,83.874112,13.61253,83.877538,2024-06-01 08:12:00,2024-06-01 08:42:00,Face Mask
TECH-ORD-0981,Chennai,C003,17.625098,75.238894,17.626439,75.245201,2024-06-03 04:08:00,2024-06-03 04:49:00,Glucose Meter
TECH-ORD-0982,Ahmedabad,C020,21.067318,80.327211,21.072487,80.332162,2024-06-01 16:12:00,2024-06-01 16:48:00,Thermometer
TECH-ORD-0983,Ahmedabad,C020,21.514198,77.150235,21.516095,77.153181,2024-06-02 03:34:00,2024-06-02 03:47:00,Inhaler
TECH-ORD-0984,Kolkata,C016,21.757108,76.452289,21.76204,76.455187,2024-06-03 07:01:00,2024-06-03 07:43:00,Thermometer
TECH-ORD-0985,Lucknow,C020,17.175794,81.540765,17.184057,81.542368,2024-06-02 02:01:00,2024-06-02 02:21:00,Face Mask
TECH-ORD-0986,Ahmedabad,C005,12.926484,79.935965,12.932349,79.938509,2024-06-01 14:04:00,2024-06-01 14:40:00,BP Monitor
TECH-ORD-0987,Bangalore,C006,23.206863,82.985504,23.210198,82.994151,2024-06-02 21:15:00,2024-06-02 21:30:00,Vitamins
TECH-ORD-0988,Chennai,C012,23.587839,84.441628,23.596804,84.449648,2024-06-02 14:37:00,2024-06-02 14:56:00,BP Monitor
TECH-ORD-0989,Mumbai,C003,28.316002,87.804806,28.322636,87.814487,2024-06-03 05:09:00,2024-06-03 05:51:00,Thermometer
TECH-ORD-0990,Bangalore,C003,28.230116,87.252487,28.23236,87.260307,2024-06-02 14:48:00,2024-06-02 15:20:00,Glucose Meter
TECH-ORD-0991,Jaipur,C017,24.456275,76.216342,24.46064,76.225734,2024-06-02 20:48:00,2024-06-02 21:09:00,Sanitizer
TECH-ORD-0992,Bangalore,C001,16.703397,73.243941,16.70524,73.252524,2024-06-01 20:53:00,2024-06-01 21:27:00,First Aid Kit
TECH-ORD-0993,Lucknow,C003,17.358094,78.914709,17.367501,78.920307,2024-06-02 18:06:00,2024-06-02 18:33:00,Face Mask
TECH-ORD-0994,Delhi,C020,23.360774,81.398321,23.368543,81.404528,2024-06-03 05:45:00,2024-06-03 06:25:00,Inhaler
TECH-ORD-0995,Bangalore,C009,13.20305,78.133969,13.211164,78.14208,2024-06-02 12:54:00,2024-06-02 13:11:00,BP Monitor
TECH-ORD-0996,Pune,C014,13.21599,86.796974,13.219547,86.806018,2024-06-03 07:10:00,2024-06-03 07:55:00,Glucose Meter
TECH-ORD-0997,Jaipur,C008,17.891712,78.509071,17.897941,78.517802,2024-06-03 04:57:00,2024-06-03 05:32:00,BP Monitor
TECH-ORD-0998,Delhi,C010,22.876502,86.571843,22.88005,86.578331,2024-06-02 10:11:00,2024-06-02 10:55:00,First Aid Kit
TECH-ORD-0999,Chennai,C009,27.651328,79.326235,27.653693,79.331231,2024-06-01 18:26:00,2024-06-01 19:11:00,BP Monitor
TECH-ORD-1000,Pune,C004,18.760819,75.042535,18.764007,75.049208,2024-06-02 02:47:00,2024-06-02 03:31:00,Sanitizer
